duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,count,srv_count,serror_rate,dst_host_count,dst_host_srv_count,attack_label,target
0,tcp,smtp,RSTO,55886.0,23497.0,0,0,1,13,0,1,82,128,0.06194889525230623,45.0,63,normal,0
0,tcp,http,RSTO,261.0,58.0,0,0,0,0,0,0,442,75,0.05511090056313201,158.5,56,portsweep,1
0,tcp,private,RSTO,468.0,60.0,0,0,0,3,0,1,438,204,0.9249428422447251,60.0,205,back,1
0,icmp,http,REJ,221.0,51.0,0,3,0,1,0,0,248,270,0.9387439555195104,12.0,236,pod,1
0,icmp,domain_u,S0,91.0,62.0,0,3,0,1,0,0,216,250,0.998330480650178,60.0,234,pod,1
0,icmp,private,RSTO,18.0,25.0,0,0,0,1,0,0,330,396,0.94582112574192,99.0,216,smurf,1
0,tcp,domain_u,SF,269.0,76.0,0,0,0,0,2,0,53,108,0.12043664014051023,7.0,35,warezclient,1
0,tcp,other,REJ,576.0,11.0,0,0,0,1,1,0,335,439,0.9252647483030885,83.0,213,neptune,1
5,tcp,smtp,SF,10419.0,35951.0,0,0,0,8,0,1,37,18,0.1140973511524455,88.0,132,normal,0
5,tcp,other,SF,41987.0,48225.0,0,0,0,19,0,1,20,22,0.1059514373792265,6.0,116,normal,0
0,tcp,smtp,S0,301.0,55.0,0,4,0,0,0,0,358,286,0.9043240027563973,35.0,242,teardrop,1
0,udp,other,S0,15.0,5.0,0,5,0,3,0,0,463,450,0.7547341702286281,1.0,207,teardrop,1
3,tcp,dns,S0,23857.0,32768.0,0,0,2,8,0,1,59,74,0.021755572168957963,40.0,182,normal,0
0,tcp,other,REJ,39364.0,29695.0,0,0,0,26,0,1,11,129,0.11714959016158935,40.0,12,normal,0
0,tcp,other,S0,183.0,58.0,0,0,0,1,0,0,233,321,0.808910744821136,25.0,232,back,1
5,tcp,http,SF,19711.0,47068.0,0,0,0,3,0,1,40,108,0.14772005911817027,7.0,144,normal,0
0,icmp,private,S0,580.0,95.0,0,1,0,0,0,0,200,396,0.8599327896264841,80.0,228,pod,1
0,udp,other,SF,249.0,67.0,0,0,0,1,0,0,209,15,0.024861563040396956,158.5,50,portsweep,1
0,tcp,domain_u,S0,375.0,51.0,0,0,0,1,4,0,493,341,0.8577882159962087,33.0,247,neptune,1
1,tcp,other,SF,51126.0,30978.0,0,0,0,9,0,1,87,110,0.017557098227587557,1.0,137,normal,0
0,icmp,smtp,RSTO,87.0,76.0,0,4,0,0,0,0,352,383,0.7766584764029448,23.0,254,pod,1
1,tcp,private,S0,345.0,79.0,0,0,0,0,0,0,292,203,0.8584456229396598,94.0,244,back,1
0,udp,http,REJ,389.0,50.0,0,0,0,4,3,1,236,461,0.8172831056197536,7.0,215,neptune,1
1,tcp,domain_u,RSTO,179.0,89.0,0,0,0,2,0,0,412,112,0.07237348251188587,158.5,53,portsweep,1
5,tcp,http,SF,23580.0,32100.0,0,0,0,3,0,1,92,121,0.13082129681026974,54.0,105,normal,0
0,udp,other,S0,182.0,67.0,0,0,0,3,3,0,309,409,0.9442410547516984,29.0,236,neptune,1
0,icmp,private,S0,328.0,25.0,0,2,0,3,0,0,351,456,0.7654590416838019,70.0,201,pod,1
0,tcp,other,SF,489.0,72.0,1,0,0,4,0,1,31,92,0.05142160573158156,96.0,182,land,1
5,tcp,http,SF,411.0,56894.0,0,0,0,18,0,1,74,76,0.11172853519433315,9.0,3,normal,0
0,udp,domain_u,REJ,478.0,74.0,0,0,0,1,0,1,250,390,0.7613467078821068,20.0,205,back,1
0,icmp,private,S0,454.0,4.0,0,0,0,2,0,1,437,286,0.9572237910446975,84.0,215,smurf,1
1,tcp,http,REJ,23604.0,47835.0,0,0,0,26,0,1,17,90,0.1155067248757365,59.0,54,normal,0
0,udp,http,S0,2861.0,44387.0,0,0,0,18,0,1,53,80,0.1227596925685786,92.0,4,normal,0
1,tcp,private,SF,155.0,95.0,1,0,0,2,0,0,46,124,0.09747549619255759,94.0,128,land,1
1,udp,other,SF,26236.0,4244.0,0,0,0,10,0,1,8,142,0.0023426724493992358,47.0,95,normal,0
3,udp,other,SF,12630.0,50528.0,0,0,0,2,0,1,75,115,0.06985663491870288,58.0,107,normal,0
5,udp,dns,S0,11748.0,48195.0,0,0,0,26,0,1,72,25,0.06549510265569373,69.0,43,normal,0
0,udp,http,SF,577.0,87.0,1,0,0,3,0,0,30,80,0.13407883960202405,18.0,146,land,1
1,icmp,smtp,S0,45.0,55.0,0,5,0,1,0,1,226,404,0.9595783791298027,6.0,242,pod,1
0,tcp,private,S0,243.0,18.0,0,2,0,2,0,0,319,384,0.8147439826129471,71.0,215,teardrop,1
0,tcp,http,SF,54405.0,56406.0,0,0,0,16,0,1,57,143,0.04692504024439321,3.0,78,normal,0
0,icmp,domain_u,S0,393.0,68.0,0,0,0,1,0,0,246,322,0.8357824676963065,52.0,220,smurf,1
0,icmp,private,S0,248.0,86.0,0,0,0,2,0,1,493,345,0.8323462688409748,61.0,221,smurf,1
0,tcp,private,RSTO,254.0,52.0,0,0,0,0,0,0,271,322,0.8284615130641733,76.0,236,back,1
1,tcp,private,SF,361.0,18.0,1,0,0,0,0,0,21,106,0.09304993155897834,33.0,40,land,1
1,icmp,other,SF,26062.0,4739.0,0,0,0,7,0,0,48,111,0.036326263807250965,88.0,158,normal,0
0,icmp,private,S0,152.0,47.0,0,3,0,4,0,0,478,239,0.9232295174924987,20.0,204,pod,1
0,tcp,other,RSTO,4817.0,27129.0,0,0,0,25,0,0,62,32,0.13551805862092092,90.0,35,normal,0
0,udp,private,REJ,459.0,72.0,0,0,0,1,1,1,345,309,0.9526696946886957,68.0,248,neptune,1
2,icmp,smtp,SF,34511.0,51562.0,0,0,1,4,0,1,43,97,0.045405309466797446,95.0,178,normal,0
5,udp,http,SF,50757.0,30376.0,0,0,0,13,0,1,2,33,0.044067464271271485,50.0,152,normal,0
1,udp,dns,SF,55836.0,11027.0,0,0,0,23,0,0,21,20,0.11186431246786839,89.0,161,normal,0
1,icmp,other,REJ,182.0,72.0,0,0,0,4,0,0,208,504,0.8195626489504231,30.0,245,smurf,1
5,udp,http,S0,18156.0,57036.0,0,0,0,26,0,1,4,87,0.009864467047683633,17.0,122,normal,0
0,tcp,private,REJ,258.0,22.0,0,3,0,2,0,0,395,324,0.9502283042899851,31.0,248,teardrop,1
0,udp,smtp,S0,459.0,32.0,0,0,0,2,6,0,501,325,0.8614785069991548,14.0,216,neptune,1
3,tcp,http,SF,17691.0,4926.0,0,0,0,24,0,1,85,130,0.008920711702245121,33.0,146,normal,0
1,tcp,private,S0,499.0,58.0,0,5,1,3,0,1,504,480,0.8883792424458652,78.0,218,teardrop,1
3,tcp,dns,SF,52657.0,34967.0,0,0,0,5,0,1,49,74,0.09484225548394266,47.0,93,normal,0
1,tcp,other,S0,296.0,25.0,0,0,2,2,2,0,275,449,0.8597795986585098,83.0,205,neptune,1
1,icmp,private,REJ,361.0,16.0,0,2,0,4,0,0,403,269,0.9159191214778247,56.0,201,pod,1
2,icmp,http,SF,23855.0,5817.0,0,0,0,14,0,1,76,101,0.14047139708013645,81.0,109,normal,0
1,udp,http,SF,28570.0,9416.0,0,0,0,5,0,1,28,52,0.05690434131331879,97.0,51,normal,0
2,udp,dns,SF,37288.0,50973.0,0,0,0,26,0,0,40,108,0.054242815840485584,14.0,110,normal,0
0,tcp,private,SF,556.0,85.0,0,0,0,3,3,1,47,14,0.12576516108845887,29.0,124,warezclient,1
0,icmp,private,S0,405.0,42.0,0,0,0,4,0,0,431,492,0.9627556968311961,6.0,207,smurf,1
0,icmp,private,S0,526.0,47.0,0,3,0,3,0,0,319,377,0.8049540187052703,24.0,207,pod,1
0,icmp,other,RSTO,186.0,81.0,0,0,0,4,0,0,361,227,0.9647358886419033,28.0,240,smurf,1
2,tcp,http,S0,43636.0,58327.75,0,0,2,4,0,1,84,40,0.0845215614763035,56.0,102,normal,0
0,tcp,smtp,REJ,298.0,93.0,0,0,0,1,4,1,414,387,0.8306903088787827,3.0,219,neptune,1
0,udp,private,REJ,191.0,34.0,0,5,0,0,0,0,291,472,0.8492670422345535,4.0,232,teardrop,1
0,tcp,ftp,SF,47817.0,37048.0,0,0,0,26,0,1,74,16,0.08014005139251928,38.0,26,normal,0
5,udp,http,SF,19831.0,47227.0,0,0,0,15,0,1,53,130,0.1259751322501291,32.0,51,normal,0
0,icmp,dns,REJ,11463.0,45677.0,0,0,0,19,0,0,27,63,0.147348566137064,54.0,36,normal,0
0,tcp,domain_u,S0,206.0,75.0,0,0,0,1,3,0,261,246,0.9285638272835236,60.0,216,neptune,1
0,udp,domain_u,REJ,237.0,1.0,0,0,0,1,0,0,383,41,0.02405703635588305,158.5,122,ipsweep,1
2,udp,http,SF,42967.0,52574.0,0,0,0,24,0,1,40,55,0.054212106788804136,42.0,104,normal,0
0,udp,other,S0,27.0,75.0,0,0,1,2,4,0,238,408,0.8569529769886779,48.0,203,neptune,1
5,tcp,other,RSTO,38260.0,48718.0,0,0,0,1,0,1,64,3,0.05319276532827125,76.0,141,normal,0
0,udp,smtp,SF,222.0,31.0,0,0,0,0,0,1,483,142,0.03816341575452327,158.5,144,portsweep,1
0,tcp,dns,SF,18982.0,42175.0,0,0,0,6,0,0,59,33,0.0819105690628694,58.0,47,normal,0
0,tcp,smtp,REJ,428.0,4.0,0,0,0,1,2,1,418,407,0.9013996769457129,98.0,221,neptune,1
0,udp,domain_u,REJ,83.0,27.0,0,3,0,2,0,0,390,478,0.9362818912608561,97.0,249,teardrop,1
0,icmp,http,S0,497.0,86.0,0,1,0,0,0,1,448,350,0.9387494775147308,37.0,252,pod,1
0,udp,private,REJ,236.0,47.0,0,0,0,1,4,1,244,215,0.9356706320177863,57.0,249,neptune,1
0,tcp,smtp,REJ,31025.0,24267.0,0,0,0,17,0,1,60,49,0.06317318409011506,23.0,154,normal,0
5,tcp,ftp,RSTO,15276.0,40898.0,0,0,0,11,0,1,50,106,0.08180904751790036,91.0,159,normal,0
0,icmp,other,SF,38190.0,3965.0,0,0,0,20,0,1,96,13,0.016310556966146056,74.0,107,normal,0
0,tcp,dns,SF,18763.0,13507.0,0,0,0,16,0,1,70,93,0.08906568702771683,64.0,22,normal,0
0,udp,private,S0,406.0,82.0,0,0,0,1,2,1,262,234,0.8789591292957022,80.0,230,neptune,1
5,udp,smtp,SF,1512.0,20634.0,0,0,0,19,0,1,82,75,0.10906958316837034,90.0,96,normal,0
5,udp,ssh,SF,29329.0,51863.0,0,0,0,2,0,1,38,74,0.0750010900416174,54.0,172,normal,0
0,icmp,smtp,REJ,403.0,13.0,0,5,0,1,0,0,366,226,0.8542254527660137,31.0,200,pod,1
0,udp,private,SF,222.0,66.0,0,0,1,2,0,0,261,40,0.02373782457961074,158.5,82,portsweep,1
0,icmp,domain_u,S0,402.0,10.0,0,0,0,2,0,0,454,363,0.786935928245668,56.0,243,smurf,1
1,tcp,smtp,SF,38900.0,46839.0,0,0,0,0,0,1,78,135,0.08977700745407967,4.0,193,normal,0
3,tcp,http,RSTO,19676.0,28576.0,0,0,0,7,0,1,97,101,0.010521926273294213,99.0,137,normal,0
0,tcp,smtp,SF,183.0,23.0,0,0,0,3,0,0,329,86,0.0458298050727809,158.5,178,portsweep,1
4,tcp,smtp,SF,27015.0,10805.0,0,0,0,18,0,1,81,77,0.11355096791814605,78.0,177,normal,0
1,udp,smtp,SH,19216.0,34884.0,0,0,0,2,0,0,81,39,0.0869459327397455,41.0,136,normal,0
0,icmp,domain_u,REJ,568.0,94.0,0,0,0,3,0,0,500,296,0.85358308090115,45.0,244,smurf,1
1,icmp,private,S0,385.0,73.0,0,0,0,2,0,0,410,211,0.8068138953056663,65.0,210,smurf,1
0,icmp,other,RSTO,492.0,25.0,0,0,0,0,0,1,436,330,0.8870698353035072,14.0,212,smurf,1
0,udp,http,SF,36672.0,30103.0,0,0,0,24,0,1,55,49,0.06367227258172962,63.0,188,normal,0
3,tcp,smtp,SF,46495.0,16198.0,0,0,0,22,0,0,24,143,0.1455917245053326,10.0,147,normal,0
0,udp,domain_u,REJ,145.0,29.0,0,0,0,1,0,1,260,125,0.1271293462674655,158.5,112,portsweep,1
2,tcp,other,SF,17781.0,10283.0,0,0,0,26,0,0,11,2,0.13825697557901806,78.0,122,normal,0
0,icmp,smtp,S0,182.0,75.0,0,3,0,3,0,0,209,215,0.9502455459353085,52.0,234,pod,1
0,icmp,private,S0,314.0,83.0,0,1,0,1,0,1,426,260,0.7813221944353581,63.0,239,pod,1
0,icmp,other,S0,35.0,56.0,0,0,0,4,0,0,468,386,0.9483811683793766,61.0,215,smurf,1
5,udp,http,SF,8892.0,4063.0,0,0,0,26,0,1,28,60,0.08371566964604782,56.0,197,normal,0
5,udp,dns,SF,42321.0,50026.0,0,0,0,26,0,1,82,66,0.05872575062401985,69.0,191,normal,0
1,icmp,smtp,S0,382.0,53.0,0,0,0,1,0,0,218,394,0.883720872167025,66.0,250,smurf,1
0,udp,domain_u,SF,168.0,69.0,1,0,0,0,0,1,53,5,0.06428151813075718,59.0,119,land,1
0,tcp,http,SF,170.0,22.0,0,0,0,4,1,0,48,16,0.0757375642373816,62.0,186,warezclient,1
4,tcp,smtp,SF,2494.0,4703.0,0,0,0,26,0,1,26,38,0.1016522605892436,68.0,167,normal,0
2,tcp,dns,SF,15219.0,4299.0,0,0,0,25,0,0,57,99,0.054921294503313574,50.0,196,normal,0
1,udp,other,SF,490.0,32.0,0,0,1,0,5,0,82,126,0.10225221501399491,16.0,106,warezclient,1
0,tcp,private,REJ,293.0,65.0,0,2,0,0,0,0,241,439,0.8915766626763133,80.0,218,teardrop,1
0,tcp,domain_u,SF,263.0,78.0,1,0,0,2,0,0,85,120,0.08582640741725739,11.0,54,land,1
1,udp,other,REJ,29943.0,33557.0,0,0,0,17,0,1,64,65,0.09885086228904048,46.0,176,normal,0
0,icmp,domain_u,S0,147.0,89.0,0,0,0,4,0,0,438,275,0.7839117119451101,68.0,255,smurf,1
0,icmp,private,S0,440.0,17.0,0,3,0,0,0,0,495,342,0.9112200684168437,46.0,235,pod,1
0,icmp,smtp,S0,361.0,64.0,0,2,0,3,0,0,400,214,0.9737279396187315,64.0,239,pod,1
0,tcp,http,REJ,221.0,31.0,0,0,0,1,1,0,361,265,0.8880788938635527,44.0,217,neptune,1
5,tcp,ftp,SF,16558.0,31979.0,0,0,0,25,0,1,44,114,0.12319582403802588,45.0,80,normal,0
0,icmp,other,REJ,214.0,85.0,0,0,0,1,0,0,408,482,0.9708602211454562,70.0,207,smurf,1
5,tcp,smtp,RSTO,32063.0,44522.0,0,0,0,25,0,1,73,88,0.039863513546244386,8.0,95,normal,0
0,icmp,http,RSTO,575.0,92.0,0,0,0,2,4,0,307,408,0.9699746389614922,92.0,246,neptune,1
0,tcp,private,REJ,299.0,99.0,0,0,0,1,0,0,301,8,0.048108530233931426,158.5,155,portsweep,1
4,tcp,ftp,SF,25725.0,36363.0,0,0,0,8,0,1,89,28,0.058356507360030375,70.0,30,normal,0
0,tcp,http,S0,361.0,32.0,0,0,0,0,0,0,246,242,0.8160916299615206,31.0,230,back,1
3,tcp,http,SF,27497.0,16978.0,0,0,0,26,0,1,90,82,0.009642663085901736,75.0,32,normal,0
3,icmp,domain_u,RSTO,576.0,47.0,0,1,0,3,0,0,500,389,0.9007020125263796,80.0,254,pod,1
0,tcp,private,SF,486.0,36.0,0,0,0,0,0,0,377,72,0.029623769975219153,158.5,169,portsweep,1
1,icmp,dns,SH,14772.0,2710.0,0,0,0,21,0,1,63,58,0.032413437063148184,40.0,96,normal,0
2,tcp,ftp,S0,44449.0,40448.0,0,0,1,9,0,1,65,20,0.1160604386168565,32.0,139,normal,0
0,tcp,private,S0,107.0,60.0,0,0,0,2,2,0,417,335,0.8854257316660221,2.0,212,neptune,1
5,tcp,ssh,SF,54076.0,35370.0,0,0,0,3,0,0,93,37,0.021120161458210173,12.0,172,normal,0
0,tcp,domain_u,S0,422.0,68.0,0,2,0,4,0,0,251,306,0.9764838725559912,32.0,237,teardrop,1
0,tcp,private,SF,391.0,37.0,0,0,0,0,3,0,79,35,0.0907469347576648,12.0,34,warezclient,1
0,tcp,smtp,RSTO,75.0,45.0,0,0,0,4,2,0,461,357,0.7898199769099664,30.0,226,neptune,1
5,tcp,http,SF,46987.0,29748.0,0,0,0,10,0,0,15,108,0.02700192210406312,35.0,188,normal,0
0,tcp,domain_u,S0,240.0,14.0,0,0,0,2,6,0,227,372,0.9315123123732806,46.0,240,neptune,1
0,icmp,private,S0,225.0,36.0,0,5,0,0,0,0,244,268,0.9929854031851783,19.0,242,pod,1
3,tcp,dns,SF,19901.0,56493.0,0,0,0,2,0,0,91,68,0.04577489751296288,65.0,174,normal,0
1,icmp,private,S0,262.0,0.0,0,0,0,0,0,1,238,383,0.9313754492918325,69.0,210,smurf,1
0,icmp,http,RSTO,14.0,28.0,0,0,0,1,0,0,338,331,0.8195984913676074,17.0,212,smurf,1
0,icmp,other,S0,340.0,71.0,0,0,0,3,0,0,403,224,0.9191067520421405,26.0,218,smurf,1
1,tcp,http,SF,56710.0,38407.0,0,0,0,2,0,1,65,88,0.1387908780343246,93.0,32,normal,0
0,icmp,domain_u,S0,440.0,6.0,0,3,0,0,0,0,377,317,0.8738943139227981,52.0,246,pod,1
5,tcp,other,SF,16444.0,53275.0,0,0,0,0,0,1,70,42,0.052184550127344284,68.0,67,normal,0
2,tcp,other,RSTO,29464.0,18901.0,0,0,0,26,0,1,32,83,0.003818436570114225,12.0,58,normal,0
0,tcp,private,SF,174.0,37.0,1,0,0,1,0,0,37,99,0.07006008714732886,35.0,121,land,1
0,tcp,private,S0,435.0,7.0,0,1,0,2,0,0,444,323,0.7669581150799295,28.0,246,teardrop,1
1,icmp,ssh,SF,23403.0,44691.0,0,0,0,11,0,1,6,26,0.0757602988741038,87.0,50,normal,0
0,udp,dns,SF,54256.0,32304.0,0,0,0,2,0,1,11,76,0.0018446943560628203,55.0,7,normal,0
3,udp,ssh,REJ,21302.0,58327.75,0,0,0,22,0,1,75,114,0.08001547942452432,81.0,90,normal,0
1,udp,dns,SF,21398.0,23566.0,0,0,0,12,0,0,25,51,0.06195407172087364,23.0,147,normal,0
4,icmp,http,SF,27161.0,18816.0,0,0,1,26,0,1,75,74,0.10204736141529835,49.0,196,normal,0
0,udp,http,SF,26210.0,41524.0,0,0,0,5,0,1,83,90,0.04037069719538481,90.0,186,normal,0
0,tcp,private,S0,394.0,95.0,0,0,0,4,4,0,396,342,0.9203654095836429,6.0,222,neptune,1
0,tcp,domain_u,S0,432.0,25.0,0,1,0,1,0,0,415,271,0.997473003750619,55.0,231,teardrop,1
0,icmp,private,S0,569.0,47.0,0,0,0,1,0,1,340,358,0.8044626864505804,44.0,247,smurf,1
0,icmp,http,REJ,28.0,10.0,0,3,0,1,0,0,422,307,0.7683864889501151,10.0,212,pod,1
5,icmp,http,SF,26212.0,47095.0,0,0,0,19,0,0,16,112,0.09503674842818045,31.0,8,normal,0
0,tcp,http,S0,475.0,33.0,0,0,0,2,0,0,232,52,0.051026439493426064,158.5,1,portsweep,1
0,udp,domain_u,REJ,434.0,32.0,0,0,0,0,0,0,240,201,0.9082883736384482,13.0,237,back,1
0,tcp,private,S0,132.0,80.0,0,0,0,0,0,1,415,231,0.8446668144449594,58.0,214,back,1
0,tcp,private,REJ,114.0,96.0,0,0,0,2,0,1,200,449,0.8584805940916619,26.0,215,back,1
0,tcp,private,RSTO,33.0,1.0,0,0,0,1,6,1,12,142,0.02868705586943561,75.0,4,warezclient,1
0,tcp,other,S0,77.0,60.0,0,0,1,4,6,0,386,296,0.7888807829654741,82.0,254,neptune,1
5,tcp,other,S0,23058.0,48321.0,0,0,0,13,0,1,10,95,0.1419076758573611,75.0,160,normal,0
2,icmp,http,RSTO,343.0,11.0,0,0,0,3,0,1,287,292,0.9182970715085007,19.0,250,smurf,1
1,udp,domain_u,S0,80.0,28.0,0,2,0,0,0,0,225,373,0.8803050270567205,2.0,231,teardrop,1
0,udp,private,REJ,71.0,41.0,0,3,0,3,0,0,238,487,0.9330081427010413,25.0,236,teardrop,1
1,tcp,http,REJ,144.0,82.0,0,0,0,1,6,0,509,500,0.7747531020628389,2.0,208,neptune,1
1,udp,other,S0,42393.0,26265.0,0,0,0,20,0,1,51,51,0.003755052370069567,67.0,134,normal,0
0,tcp,http,SF,37510.0,13940.0,0,0,1,14,0,1,25,143,0.06335303036156854,91.0,187,normal,0
0,tcp,private,SF,170.0,65.0,0,0,0,3,5,0,19,3,0.03682140507553373,70.0,190,warezclient,1
0,icmp,private,REJ,39.0,6.0,0,0,0,2,0,1,224,467,0.9711639729880234,54.0,203,smurf,1
0,tcp,http,S0,172.0,56.0,0,0,0,1,5,0,309,318,0.9256344928980633,87.0,200,neptune,1
5,tcp,other,S0,45253.0,6579.0,0,0,0,25,0,1,53,18,0.053224348316976706,50.0,140,normal,0
0,tcp,smtp,SH,49184.0,54740.0,0,0,0,0,0,1,54,105,0.03708103088702632,81.0,46,normal,0
1,udp,other,SH,221.0,10.0,1,0,0,4,0,0,70,72,0.10719869803635716,63.0,152,land,1
0,icmp,domain_u,RSTO,449.0,32.0,0,3,1,4,0,0,407,495,0.9046328235972404,98.0,209,pod,1
0,tcp,http,S0,427.0,53.0,0,3,0,3,0,0,308,261,0.7866072451725397,42.0,245,teardrop,1
0,udp,other,S0,447.0,19.0,0,0,0,0,5,0,505,335,0.8790422956773032,9.0,220,neptune,1
0,icmp,private,S0,431.0,4.0,0,0,0,0,0,0,228,389,0.9193542330564903,63.0,214,smurf,1
5,udp,ftp,SF,40073.0,15371.0,0,0,0,1,0,1,86,41,0.03744827551079958,82.0,74,normal,0
0,icmp,private,S0,151.0,13.0,0,1,0,4,0,0,267,492,0.8468314550216464,87.0,244,pod,1
0,tcp,smtp,S0,44.0,2.0,0,0,0,0,2,0,278,214,0.7772253061782586,80.0,251,neptune,1
0,tcp,private,RSTO,323.0,81.0,0,0,0,1,4,0,454,480,0.8951698672861401,77.0,208,neptune,1
0,icmp,http,S0,411.0,57.0,0,0,2,1,0,1,331,391,0.8358676406128407,33.0,203,smurf,1
0,udp,http,SF,260.0,26.0,0,0,0,1,2,0,24,18,0.015486721515646777,6.0,152,warezclient,1
2,tcp,ftp,SF,39202.0,53824.0,0,0,0,12,0,1,34,107,0.04493774568827281,62.0,198,normal,0
1,tcp,private,S0,46.0,66.0,0,0,0,4,0,1,252,287,0.813233685967629,14.0,225,back,1
5,udp,http,REJ,46050.0,55575.0,0,0,0,26,0,0,15,75,0.1371535975894102,89.0,105,normal,0
0,udp,private,S0,189.0,90.0,0,0,0,3,5,0,254,220,0.9179105906985763,54.0,224,neptune,1
0,udp,http,SF,39256.0,52105.0,0,0,0,9,0,0,84,36,0.08315582915787281,99.0,197,normal,0
2,udp,other,S0,47755.0,50060.0,0,0,0,13,0,1,89,133,0.06796706291347589,72.0,25,normal,0
0,udp,private,REJ,219.0,41.0,0,0,0,1,3,0,439,307,0.7633978842094321,97.0,244,neptune,1
2,udp,dns,SF,20921.0,53780.0,0,0,0,18,0,1,90,34,0.11972040349020545,56.0,67,normal,0
0,tcp,http,S0,81.0,79.0,0,0,0,0,6,0,491,506,0.8586830723184409,78.0,245,neptune,1
0,icmp,domain_u,SF,12.0,34.0,0,0,0,3,3,0,7,122,0.0794258847587385,43.0,107,warezclient,1
5,tcp,other,SF,25548.0,52164.0,0,0,0,4,0,1,48,137,0.03884825204936891,4.0,44,normal,0
0,tcp,other,REJ,298.0,93.0,0,5,0,4,0,0,256,488,0.8444407213290367,67.0,238,teardrop,1
0,tcp,http,S0,91.0,78.0,0,0,0,3,1,0,336,334,0.7859315383379786,81.0,219,neptune,1
0,icmp,private,REJ,275.0,68.0,0,5,0,1,0,0,481,467,0.9282050664305026,81.0,230,pod,1
5,icmp,http,SF,12588.0,42547.0,0,0,1,15,0,1,53,42,0.09171725700301689,82.0,136,normal,0
3,tcp,dns,SF,11249.0,11915.0,0,0,0,24,0,1,22,141,0.025705843896549823,17.0,185,normal,0
1,tcp,dns,SF,11072.0,42894.0,0,0,0,17,0,1,76,135,0.04979147350201955,33.0,79,normal,0
5,udp,other,SF,1978.0,451.0,0,0,0,8,0,1,93,115,0.0025526591726425683,54.0,160,normal,0
1,icmp,http,SF,26795.0,30903.0,0,0,0,9,0,1,86,58,0.026657892574906944,69.0,42,normal,0
0,icmp,other,REJ,477.0,20.0,0,4,0,2,0,1,274,420,0.8297985917874022,29.0,242,pod,1
0,tcp,private,SF,501.0,94.0,1,0,0,4,0,1,35,121,0.056628595788389566,28.0,40,land,1
0,udp,http,REJ,337.0,64.0,0,0,0,2,0,0,251,386,0.9906416415936197,11.0,234,back,1
0,icmp,http,S0,581.0,76.0,0,3,0,0,0,1,388,347,0.987637848729806,43.0,254,pod,1
0,udp,smtp,S0,1701.0,19897.0,0,0,0,14,0,1,72,71,0.01404196515859239,33.0,68,normal,0
0,tcp,ftp,SF,10497.0,1476.0,0,0,0,22,0,1,65,113,0.09999033659909086,35.0,163,normal,0
0,tcp,http,S0,56254.0,42187.0,0,0,0,26,0,1,92,4,0.1417216025764016,87.0,173,normal,0
5,tcp,http,SF,13470.0,58327.75,0,0,0,6,0,1,84,120,0.041014272305420985,45.0,5,normal,0
0,tcp,private,S0,478.0,73.0,0,0,0,2,1,1,272,299,0.7896246462356749,86.0,227,neptune,1
0,tcp,private,RSTO,385.0,40.0,0,0,0,4,2,0,331,301,0.8183336702558157,70.0,236,neptune,1
1,tcp,other,SF,40596.0,50554.0,0,0,0,2,0,1,79,41,0.04064949248655122,64.0,128,normal,0
5,udp,http,S0,55079.0,24787.0,0,0,0,2,0,1,2,128,0.05668758241031718,96.0,10,normal,0
1,tcp,domain_u,S0,34.0,56.0,0,0,1,2,0,1,310,246,0.7676966980486288,69.0,233,back,1
1,icmp,domain_u,S0,500.0,64.0,0,4,0,4,0,0,337,293,0.8485657029751731,74.0,220,teardrop,1
5,tcp,dns,RSTO,1481.0,9161.0,0,0,0,23,0,1,14,127,0.06750983646929277,82.0,62,normal,0
0,udp,private,SF,557.0,21.0,0,0,0,1,3,1,45,115,0.05548485727974552,4.0,2,warezclient,1
0,tcp,other,S0,147.0,59.0,0,0,0,2,0,0,419,91,0.03911246906865575,158.5,181,portsweep,1
1,tcp,http,SH,17853.0,6940.0,0,0,0,0,0,1,75,9,0.14319317348383992,82.0,177,normal,0
2,tcp,http,SF,4535.0,39406.0,0,0,0,5,0,1,2,1,0.012814651186320447,62.0,1,normal,0
0,tcp,private,RSTO,281.0,60.0,0,0,0,4,5,0,239,221,0.7873222473438652,27.0,234,neptune,1
2,udp,domain_u,SF,201.0,65.0,0,0,0,3,1,0,91,145,0.051877864685653675,62.0,171,warezclient,1
0,udp,domain_u,SF,573.0,44.0,1,0,0,1,0,0,8,58,0.12264717871105374,62.0,117,land,1
4,udp,ssh,S0,29147.0,10645.0,0,0,0,2,0,1,6,71,0.1427595997107709,58.0,161,normal,0
0,tcp,http,SF,10857.0,51621.0,0,0,0,26,0,0,82,104,0.0011567023436991118,20.0,180,normal,0
0,icmp,private,REJ,227.0,68.0,0,0,0,2,0,1,509,377,0.8016011016735385,73.0,238,smurf,1
0,tcp,domain_u,S0,67.0,63.0,0,0,0,0,3,0,238,396,0.8906030431098984,57.0,219,neptune,1
5,icmp,other,SF,25608.0,38357.0,0,0,0,14,0,1,86,30,0.1367019830422926,17.0,124,normal,0
0,udp,smtp,RSTO,100.0,66.0,0,0,0,4,0,0,453,310,0.833584022925065,37.0,238,back,1
0,icmp,private,S0,242.0,10.0,0,2,0,2,0,1,200,463,0.8561529534324739,39.0,202,pod,1
