duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,count,srv_count,serror_rate,dst_host_count,dst_host_srv_count,attack_label,target
0,tcp,http,S0,530,63,0,0,0,2,3,0,28,77,0.043719628560072714,46,97,warezclient,1
0,tcp,smtp,S0,435,50,0,0,0,0,0,0,422,341,0.926968873684461,99,233,back,1
0,icmp,http,S0,382,5,0,5,0,3,0,1,350,374,0.8983287181322597,89,248,pod,1
0,tcp,http,S0,95,96,0,0,0,0,4,1,298,390,0.929599755713991,12,242,neptune,1
0,icmp,private,S0,250,68,0,0,0,3,5,0,509,338,0.8915106164415787,85,210,neptune,1
0,icmp,private,RSTO,240,20,0,4,0,4,0,0,207,358,0.93633790170969,6,206,pod,1
0,tcp,private,S0,304,56,0,0,0,4,5,0,296,384,0.8416214810614191,94,239,neptune,1
14,tcp,ftp,REJ,47508,40991,0,0,0,11,0,1,88,87,0.10818761202211499,22,87,normal,0
0,udp,smtp,S0,587,84,0,0,0,3,1,0,270,353,0.8735249577064506,81,228,neptune,1
0,udp,private,REJ,571,23,0,0,0,2,0,1,369,387,0.8761542734010319,85,253,back,1
0,tcp,domain_u,S0,439,91,0,0,0,0,6,0,358,498,0.8347595595506554,11,225,neptune,1
0,udp,dns,REJ,39246,44564,0,0,0,20,0,1,42,57,0.0820645274626841,79,159,normal,0
0,tcp,private,S0,497,62,0,4,0,3,0,0,490,453,0.8030206863905421,14,244,teardrop,1
0,tcp,dns,SF,57499,29741,0,0,0,29,0,0,19,89,0.07562999127243153,25,193,normal,0
3,icmp,other,SF,7419,49259,0,0,0,16,0,1,64,83,0.1348337616452621,78,188,normal,0
0,udp,other,SF,39979,56595,0,0,0,22,0,1,4,122,0.012579062578767657,8,30,normal,0
1,udp,http,SF,2827,22668,0,0,1,11,0,1,26,127,0.08763124593638115,62,196,normal,0
0,tcp,other,S0,542,80,0,2,0,2,0,0,391,228,0.9762343339070204,65,248,teardrop,1
0,tcp,private,S0,370,78,0,0,0,0,2,1,220,250,0.9147011164880328,67,221,neptune,1
4,tcp,http,SF,55498,31703,0,0,0,16,0,1,97,114,0.10378491976858624,48,86,normal,0
1,tcp,domain_u,S0,154,97,1,0,0,1,0,0,84,101,0.05707678433661026,82,64,land,1
0,tcp,private,SF,244,42,1,0,0,2,0,0,43,103,0.01709106826433106,23,140,land,1
1,tcp,private,SF,541,21,1,0,0,3,0,0,63,12,0.14211045094616828,66,12,land,1
4,tcp,ftp,SF,8901,10837,0,0,0,12,0,1,85,143,0.13996369366310968,96,184,normal,0
0,tcp,http,RSTO,74,14,0,0,0,1,3,0,436,476,0.9412854936170506,56,201,neptune,1
0,udp,private,S0,205,20,0,0,0,1,0,1,456,84,0.03115201369583015,217,36,ipsweep,1
0,icmp,domain_u,S0,427,51,0,5,0,0,0,0,237,483,0.793760722016132,84,226,teardrop,1
2,tcp,other,SF,7120,4925,0,0,0,20,0,1,59,70,0.05023684700274842,70,142,normal,0
7,tcp,ssh,SF,14461,39512,0,0,0,26,0,1,6,19,0.09136123038288567,5,132,normal,0
0,tcp,private,REJ,87,17,0,0,0,3,3,0,242,381,0.9049001341894426,81,210,neptune,1
0,icmp,domain_u,S0,505,70,1,0,0,0,0,1,75,126,0.037562429744768894,76,42,land,1
0,tcp,http,S0,167,79,0,0,0,4,2,0,292,310,0.8132658124112638,96,219,neptune,1
0,udp,private,S0,188,34,0,0,0,4,6,0,259,479,0.7885642096162647,93,249,neptune,1
5,udp,ftp,SF,16685,57135,0,0,0,7,0,1,10,40,0.07924844733303094,5,37,normal,0
0,icmp,http,REJ,12,6,0,1,0,1,0,1,204,484,0.8581236988153226,8,214,pod,1
0,tcp,private,REJ,156,40,0,0,0,0,0,0,241,426,0.8765884739810503,99,236,back,1
0,icmp,smtp,SF,27622,37060,0,0,0,20,0,1,33,48,0.11535090741818776,15,57,normal,0
0,tcp,other,REJ,319,61,0,1,0,0,0,0,246,349,0.8497202079155441,78,246,teardrop,1
0,udp,smtp,SF,291,64,0,0,0,4,0,1,253,55,0.004042732878212185,210,43,portsweep,1
5,icmp,ftp,SF,27210,50380,0,0,0,21,0,1,48,39,0.02799120330995033,24,55,normal,0
0,tcp,smtp,REJ,432,90,0,0,0,3,6,0,246,434,0.8931359010682369,44,238,neptune,1
2,udp,other,SF,33059,14352,0,0,0,25,0,1,47,86,0.1172557040427119,52,84,normal,0
0,icmp,domain_u,S0,401,57,0,5,0,2,0,0,272,370,0.8712896987031788,90,255,teardrop,1
0,icmp,private,S0,157,55,0,0,0,2,0,1,206,464,0.7603434045565958,91,207,smurf,1
1,icmp,private,S0,383,17,0,0,2,3,0,0,321,219,0.8622529432832584,65,224,smurf,1
0,tcp,other,S0,397,64,0,1,0,1,0,0,217,384,0.9753771249287793,10,225,teardrop,1
11,tcp,http,RSTO,30348,1910,0,0,0,9,0,1,81,36,0.12990610568811017,81,77,normal,0
0,udp,http,SF,72,49,0,0,1,3,6,1,40,141,0.010687844617141761,9,181,warezclient,1
0,udp,private,REJ,472,86,0,0,0,2,2,0,210,469,0.9792558480880074,71,250,neptune,1
15,tcp,http,RSTO,7068,20776,0,0,0,27,0,1,61,97,0.14978299158658306,60,33,normal,0
0,icmp,other,S0,193,44,0,3,0,1,0,1,325,495,0.8188085932823734,92,230,pod,1
0,tcp,domain_u,S0,383,61,0,5,0,2,0,0,346,451,0.7934331808163025,97,244,teardrop,1
0,udp,http,SF,58799,33355,0,0,0,6,0,0,10,2,0.08367293455231765,88,16,normal,0
0,udp,domain_u,S0,265,54,0,0,0,0,0,0,283,493,0.9429344318738248,32,203,back,1
0,icmp,domain_u,SF,70,37,1,0,0,1,0,0,94,80,0.12043883653502081,50,105,land,1
10,udp,ssh,RSTO,29185,20843,0,0,0,3,0,1,55,137,0.03567932866527272,91,132,normal,0
0,udp,domain_u,SF,75,14,0,0,0,4,0,0,364,15,0.04197892498186831,230,153,ipsweep,1
6,udp,http,REJ,55793,42598,0,0,0,17,0,1,80,55,0.03995798687659728,22,68,normal,0
12,tcp,other,SF,53411,32657,0,0,0,20,0,1,14,86,0.0820742504072868,64,195,normal,0
2,tcp,ftp,SF,20902,29816,0,0,0,27,0,1,30,79,0.09840767979716855,23,108,normal,0
0,icmp,domain_u,SH,76,85,1,0,0,4,0,0,4,4,0.013898047484387626,62,39,land,1
2,icmp,other,RSTO,447,77,0,1,1,1,0,0,429,297,0.8886416941878018,23,203,pod,1
11,tcp,other,SF,29495,50511,0,0,0,12,0,1,3,123,0.017732720740348946,81,116,normal,0
0,tcp,other,S0,387,3,0,0,0,3,3,1,229,409,0.8713315534418584,5,233,neptune,1
0,icmp,other,S0,321,98,0,0,0,3,0,1,287,351,0.8902711886521109,78,244,smurf,1
5,tcp,other,SF,45660,9204,0,0,0,16,0,1,22,54,0.12452151151059727,77,164,normal,0
0,tcp,other,SF,545,91,1,0,0,3,0,0,68,90,0.042976576075019354,72,177,land,1
0,tcp,private,REJ,305,11,0,0,0,0,0,1,418,510,0.8165863319687334,95,221,back,1
0,tcp,http,S0,345,53,0,0,0,2,6,0,485,420,0.9995463380863224,69,212,neptune,1
0,tcp,private,RSTO,260,29,0,0,0,1,0,0,325,66,0.11275137908445754,217,77,portsweep,1
1,udp,smtp,S0,345,8,0,0,0,4,5,0,336,477,0.8279382774648294,12,222,neptune,1
0,tcp,private,SF,148,18,0,0,0,4,0,1,300,124,0.06209274521143453,253,71,ipsweep,1
1,icmp,private,RSTO,417,79,0,4,0,1,0,0,471,446,0.9818556676890742,45,247,pod,1
0,icmp,domain_u,S0,28,29,0,0,0,3,0,0,250,283,0.8892260359506641,88,247,smurf,1
1,tcp,other,S0,9737,13835,0,0,0,18,0,1,58,81,0.033288672636414066,27,28,normal,0
0,tcp,other,RSTO,560,44,1,0,0,1,0,1,62,132,0.09225033905814285,84,95,land,1
0,udp,domain_u,S0,188,22,0,0,0,1,3,0,412,319,0.8676051527216277,25,219,neptune,1
1,udp,other,SF,48481,50838,0,0,0,25,0,1,37,134,0.11961151634925032,99,14,normal,0
3,tcp,http,SF,11397,27922,0,0,0,22,0,1,98,121,0.04490085774764251,28,108,normal,0
0,icmp,other,S0,223,83,0,0,0,4,0,0,489,236,0.7642619951030711,23,209,smurf,1
0,tcp,private,S0,475,66,0,0,0,0,2,0,289,348,0.992062748637776,94,224,neptune,1
0,icmp,private,S0,325,65,0,4,0,0,0,0,301,481,0.9624192048987531,90,226,pod,1
0,icmp,other,REJ,518,42,1,0,0,2,0,0,59,127,0.014659946669928042,85,199,land,1
10,tcp,http,SF,44694,6073,0,0,0,5,0,1,81,50,0.12829946004602996,65,100,normal,0
0,udp,domain_u,S0,191,1,0,4,0,4,0,0,323,470,0.7982435646259012,32,219,teardrop,1
5,udp,ssh,SF,39032,35203,0,0,0,29,0,1,84,66,0.06626602332174117,27,8,normal,0
0,udp,private,S0,457,57,0,0,0,4,0,1,247,325,0.7719720949007134,20,228,back,1
0,udp,domain_u,REJ,157,39,0,0,0,1,0,1,500,347,0.9453871087864243,28,216,back,1
1,icmp,http,REJ,272,98,0,0,0,1,5,0,278,375,0.9741864322969851,54,223,neptune,1
0,icmp,private,S0,331,52,0,5,0,1,0,0,393,448,0.9040259632763114,75,215,pod,1
1,tcp,other,RSTO,51971,29236,0,0,0,10,0,1,60,34,0.08499407425193009,1,80,normal,0
0,udp,domain_u,REJ,162,67,0,0,0,2,5,0,489,496,0.9764646188185884,73,223,neptune,1
0,udp,domain_u,S0,173,62,0,0,0,3,0,0,321,223,0.7866852447674684,77,230,back,1
0,udp,other,RSTO,107,35,0,0,0,0,3,1,373,391,0.8465753774549197,20,227,neptune,1
1,tcp,ssh,SH,12576,51576,0,0,0,23,0,1,72,128,0.11266740847183551,93,182,normal,0
0,tcp,other,S0,330,5,0,0,2,4,4,1,278,224,0.8491375352048024,83,249,neptune,1
0,tcp,domain_u,REJ,143,13,0,0,0,1,0,0,329,302,0.8672903650959797,99,232,back,1
7,tcp,ssh,SF,16946,1169,0,0,0,5,0,0,89,23,0.03788816349264383,41,157,normal,0
0,tcp,dns,SF,44602,8327,0,0,0,21,0,1,1,149,0.03147001168836479,72,102,normal,0
0,icmp,http,RSTO,187,18,0,1,0,1,0,0,274,257,0.9972294952870255,95,249,pod,1
0,tcp,domain_u,RSTO,439,75,0,0,1,3,0,0,228,267,0.8065286008843098,85,253,back,1
1,udp,other,SF,45963,39510,0,0,0,14,0,1,3,16,0.05084185879706811,99,69,normal,0
8,tcp,http,SF,40561,59130,0,0,0,2,0,1,48,11,0.10406162680020038,13,54,normal,0
3,udp,dns,S0,7187,31330,0,0,0,17,0,1,14,21,0.039466007207270705,88,144,normal,0
3,tcp,smtp,SF,46734,19408,0,0,0,14,0,1,14,121,0.10543690559169626,44,136,normal,0
0,udp,other,S0,535,95,0,0,0,4,3,1,467,369,0.954440232302037,80,216,neptune,1
0,tcp,http,REJ,563,91,0,3,0,0,0,0,364,496,0.8357492657853487,37,226,teardrop,1
0,icmp,private,S0,219,91,0,3,1,3,0,1,385,219,0.8677825206544669,60,210,pod,1
0,icmp,domain_u,S0,172,94,0,0,0,3,0,0,254,427,0.9217103599234736,9,228,smurf,1
4,tcp,ftp,REJ,21874,13740,0,0,0,22,0,1,23,143,0.020832644332431892,63,157,normal,0
0,icmp,private,S0,467,99,0,0,0,1,0,0,425,423,0.9168783750891689,74,255,back,1
0,udp,other,RSTO,24,12,0,0,0,3,1,0,348,267,0.7786701422204692,54,204,neptune,1
0,icmp,other,SF,203,41,0,0,2,2,0,0,386,132,0.1379292614139664,255,33,portsweep,1
0,icmp,smtp,S0,200,96,0,0,1,0,0,0,324,241,0.9530703998005384,50,249,smurf,1
3,icmp,ftp,SF,54855,43944,0,0,0,22,0,1,75,136,0.04038363428505856,32,167,normal,0
0,icmp,private,S0,408,92,0,5,0,0,0,0,487,429,0.8533879716787901,74,234,pod,1
1,tcp,smtp,SF,44635,53697,0,0,0,26,0,1,22,100,0.06146974452703138,62,196,normal,0
0,icmp,private,S0,303,85,0,3,0,3,0,0,312,385,0.9828673739699907,12,225,pod,1
10,tcp,ftp,S0,11624,4807,0,0,0,9,0,1,55,88,0.04641333177098622,41,14,normal,0
2,tcp,http,SF,59839,32967,0,0,0,24,0,1,17,131,0.12327132100189196,44,39,normal,0
2,tcp,other,S0,81,94,0,0,1,0,0,0,470,263,0.8826950288195203,50,232,back,1
0,tcp,dns,REJ,58243,4842,0,0,0,14,0,1,57,95,0.056992870384535974,84,20,normal,0
0,udp,domain_u,S0,545,35,0,0,0,2,0,0,440,445,0.8135733817064397,60,221,back,1
23,tcp,http,SF,28867,41715,0,0,0,8,0,1,39,36,0.0774387456591494,19,167,normal,0
0,icmp,private,S0,176,80,0,0,0,3,0,0,230,319,0.9620916917952961,52,255,smurf,1
0,icmp,http,S0,214,44,0,1,0,0,0,0,264,203,0.7515968003800195,20,252,pod,1
0,udp,other,REJ,140,9,0,0,0,3,6,1,406,388,0.8167157035535854,74,219,neptune,1
1,icmp,other,SF,53213,15904,0,0,0,15,0,1,29,141,0.14839652861132804,1,84,normal,0
2,tcp,ftp,SF,39674,49811,0,0,0,6,0,1,84,75,0.1170359415907729,30,148,normal,0
7,tcp,http,SH,9759,54578,0,0,0,11,0,1,96,75,0.13072302255178145,96,28,normal,0
7,tcp,dns,SF,8514,19372,0,0,0,11,0,0,1,64,0.13609717539171534,71,70,normal,0
0,icmp,http,REJ,560,32,0,5,0,3,0,0,379,486,0.76884974227453,79,201,pod,1
0,tcp,domain_u,SF,563,64,0,0,0,0,5,1,21,125,0.08466575987752226,22,148,warezclient,1
0,tcp,private,S0,60,19,1,0,0,1,0,1,70,76,0.037513918622164306,48,151,land,1
0,icmp,other,RSTO,94,65,0,2,0,2,0,0,467,231,0.7827614370387661,75,254,teardrop,1
0,tcp,private,S0,474,15,0,4,0,0,0,0,404,205,0.7871155263056122,63,214,teardrop,1
0,icmp,other,REJ,39,72,0,2,0,2,0,0,204,250,0.7856945038969755,69,211,pod,1
4,tcp,http,SF,39356,47352,0,0,0,16,0,1,13,50,0.00020554859787512146,2,150,normal,0
0,udp,private,SF,326,0,1,0,0,2,0,0,78,68,0.13803349431048126,36,88,land,1
1,icmp,other,S0,436,34,0,1,0,4,0,1,238,227,0.9568913483278385,31,242,pod,1
0,icmp,private,S0,405,81,0,0,0,2,0,0,438,279,0.8648959213130791,14,247,smurf,1
8,tcp,http,SF,52055,26570,0,0,0,11,0,0,96,71,0.13185522926808693,41,18,normal,0
0,tcp,private,S0,37,42,0,0,0,0,2,0,215,285,0.8929615436941031,73,203,neptune,1
0,tcp,smtp,REJ,467,68,0,0,0,0,2,1,394,296,0.8463450723504673,61,227,neptune,1
0,tcp,http,S0,316,74,1,0,0,4,0,0,77,67,0.10132364605400185,60,158,land,1
0,tcp,private,S0,210,87,0,0,0,2,5,1,480,367,0.9081891322001846,13,209,neptune,1
14,udp,http,SF,51966,42653,0,0,0,1,0,1,82,41,0.06322673612602901,4,177,normal,0
0,tcp,private,SF,355,54,0,0,0,2,0,1,234,85,0.0931800520973832,239,191,portsweep,1
0,udp,http,SF,34446,30934,0,0,0,12,0,1,87,25,0.030226373068997368,63,177,normal,0
0,tcp,smtp,RSTO,208,66,0,0,0,1,1,0,373,299,0.8966412807039362,53,242,neptune,1
0,tcp,other,SF,57595,4433,0,0,0,4,0,1,49,30,0.14032506728605423,92,93,normal,0
0,tcp,http,S0,491,71,0,1,0,4,0,0,226,354,0.8693109599255218,81,225,teardrop,1
0,tcp,domain_u,REJ,297,95,0,0,0,2,6,0,16,86,0.07706542052821715,74,72,warezclient,1
1,tcp,http,S0,35242,19249,0,0,0,11,0,1,25,2,0.012779377613123121,20,171,normal,0
0,tcp,http,S0,57,55,0,0,0,1,0,0,230,207,0.9372037358652596,94,206,back,1
2,udp,smtp,SF,20192,29174,0,0,0,28,0,1,42,58,0.11572226380245908,18,190,normal,0
0,udp,smtp,SF,458,80,0,0,0,3,2,0,28,4,0.029011448267204865,73,22,warezclient,1
0,udp,http,S0,395,26,0,4,0,2,0,0,446,501,0.8181095465883852,39,255,teardrop,1
0,tcp,http,REJ,373,63,0,0,0,2,0,1,492,265,0.8689827984926002,97,244,back,1
1,tcp,http,SF,29464,14442,0,0,0,8,0,1,91,14,0.1258770796840663,87,148,normal,0
2,tcp,smtp,REJ,445,66,0,0,0,4,0,1,372,129,0.037603135400299116,209,157,portsweep,1
0,icmp,http,S0,86,25,0,1,0,0,0,0,342,227,0.9401627893209559,22,211,pod,1
4,tcp,other,SF,20076,35380,0,0,0,26,0,0,86,20,0.039228578999456025,29,142,normal,0
0,tcp,domain_u,S0,123,12,0,0,0,0,0,0,305,363,0.952527677983437,65,232,back,1
6,udp,dns,SF,27774,31160,0,0,0,20,0,0,33,74,0.008161538464450101,22,31,normal,0
0,tcp,domain_u,SF,282,29,1,0,0,0,0,0,71,66,0.08685722204577309,89,3,land,1
12,tcp,other,SF,9396,57214,0,0,0,9,0,0,9,65,0.11061540768172912,78,22,normal,0
0,icmp,private,REJ,156,77,0,4,0,3,0,0,214,416,0.8675787238876633,4,212,pod,1
0,tcp,private,REJ,225,29,0,0,0,2,1,1,484,494,0.9330532175647359,7,236,neptune,1
0,icmp,http,SF,27904,40991,0,0,0,17,0,1,33,39,0.10885035315771809,93,54,normal,0
1,tcp,ssh,REJ,52486,53692,0,0,0,5,0,1,42,64,0.06235369422699322,20,27,normal,0
11,icmp,http,SF,47641,42963,0,0,1,20,0,1,84,123,0.09343438235893851,72,160,normal,0
0,tcp,http,S0,548,47,0,0,1,2,1,0,488,385,0.8688943799243589,73,201,neptune,1
9,tcp,other,SF,29596,56066,0,0,1,15,0,1,59,143,0.06281950113991543,38,116,normal,0
0,icmp,http,S0,291,55,0,0,0,4,0,0,268,247,0.867534372372177,70,232,smurf,1
14,tcp,smtp,SF,8923,23351,0,0,0,20,0,1,25,80,0.08775797161858882,97,190,normal,0
2,tcp,http,REJ,33726,12140,0,0,0,15,0,1,79,85,0.08989957819809628,31,57,normal,0
0,tcp,http,S0,398,64,0,2,0,2,0,1,234,363,0.7837166345395774,51,228,teardrop,1
2,tcp,http,SF,41744,56448,0,0,0,3,0,1,97,73,0.07524912815056507,6,103,normal,0
0,udp,http,SF,527,66,1,0,0,0,0,0,95,79,0.08428753757525177,23,62,land,1
0,udp,http,S0,82,20,0,0,0,0,0,0,293,425,0.8983703237779851,84,232,back,1
0,icmp,private,S0,173,77,0,1,0,2,0,0,375,343,0.8925736487400102,58,246,pod,1
1,icmp,private,S0,427,29,0,0,0,0,0,1,466,315,0.9342062407473785,23,255,smurf,1
0,tcp,other,SF,587,56,1,0,0,3,0,0,80,118,0.0189378271561273,55,158,land,1
10,tcp,other,S0,2466,16595,0,0,2,26,0,1,94,44,0.10282514659625062,15,141,normal,0
5,udp,dns,SH,2614,59545,0,0,0,25,0,1,81,24,0.134151273434867,97,148,normal,0
2,icmp,http,SF,46144,33484,0,0,0,11,0,1,82,33,0.06369827650435156,7,136,normal,0
0,tcp,http,REJ,362,21,0,4,0,1,0,0,401,285,0.9199308121131312,33,209,teardrop,1
11,tcp,http,SF,21043,29218,0,0,0,18,0,1,96,138,0.05541604067824802,61,149,normal,0
0,icmp,http,S0,4,88,0,0,0,0,0,0,412,226,0.9903704295118765,36,251,smurf,1
1,tcp,other,S0,261,42,0,0,0,2,0,0,362,102,0.0883994284718243,217,30,ipsweep,1
0,tcp,http,S0,178,74,0,0,0,1,0,1,284,263,0.9079524655901821,69,220,back,1
0,tcp,domain_u,REJ,141,73,0,0,0,0,5,0,411,349,0.9348330806291113,45,255,neptune,1
5,tcp,smtp,SF,38386,24189,0,0,0,18,0,1,72,101,0.0010255810760785744,46,46,normal,0
0,udp,http,REJ,469,36,0,0,0,4,0,0,489,477,0.8957454292726503,68,218,back,1
0,icmp,private,S0,67,88,0,0,0,0,0,1,458,262,0.8327079153775997,61,218,smurf,1
8,icmp,http,S0,39688,57716,0,0,0,11,0,1,80,3,0.020022876910640808,9,27,normal,0
9,tcp,other,SF,31737,48008,0,0,0,27,0,1,50,114,0.02455108374294926,91,135,normal,0
0,tcp,domain_u,RSTO,436,27,1,0,0,1,0,0,19,94,0.05999206690717543,59,178,land,1
0,icmp,http,REJ,30,56,0,2,0,4,0,1,364,359,0.7672969766840068,36,200,pod,1
0,tcp,private,REJ,546,60,0,0,0,4,0,0,508,408,0.9885986693152848,2,209,back,1
0,tcp,http,REJ,520,42,1,0,0,2,0,0,95,8,0.10152729256929663,11,41,land,1
0,icmp,other,REJ,41,59,0,0,0,1,0,0,311,236,0.8896889188693483,24,214,smurf,1
0,tcp,http,REJ,186,9,0,0,0,2,5,1,216,363,0.9860964331795705,55,239,neptune,1
0,icmp,http,S0,596,78,0,0,0,4,2,1,207,373,0.8145509725730156,29,200,neptune,1
6,udp,http,SF,42404,50962,0,0,0,21,0,1,14,77,0.11997201844791665,79,77,normal,0
0,udp,private,REJ,260,66,0,0,0,3,1,0,221,402,0.9872897906212936,3,245,neptune,1
2,udp,private,S0,489,23,0,1,0,3,0,0,295,260,0.8488226610361288,18,237,teardrop,1
0,icmp,http,S0,256,73,0,0,0,2,0,1,482,339,0.82562302357554,21,219,smurf,1
0,udp,smtp,SF,66,43,1,0,0,0,0,0,66,70,0.037030187375704085,44,14,land,1
0,tcp,domain_u,REJ,219,29,0,0,0,3,2,1,333,353,0.8684423883587707,34,250,neptune,1
0,icmp,private,S0,322,96,0,0,0,0,0,0,358,467,0.8446340645418542,42,219,smurf,1
0,icmp,http,S0,58,44,0,0,0,2,0,1,258,305,0.9444487159459769,67,222,smurf,1
0,icmp,domain_u,REJ,177,88,0,0,0,1,0,1,459,335,0.8098178608572844,56,230,smurf,1
0,icmp,smtp,REJ,460,59,0,1,0,0,0,0,302,475,0.9220437334982459,8,248,pod,1
3,tcp,ftp,SF,24909,4530,0,0,0,8,0,0,75,13,0.04431766593930981,60,122,normal,0
0,tcp,http,S0,111,24,0,0,0,1,1,0,370,246,0.8153292587869883,58,226,neptune,1
1,tcp,other,SF,58591,15737,0,0,0,16,0,1,8,56,0.03044214989721871,99,16,normal,0
16,udp,smtp,SF,10816,20512,0,0,0,5,0,1,29,23,0.1135043468793214,3,44,normal,0
1,tcp,other,RSTO,465,91,0,0,0,4,1,1,448,280,0.8467084787373816,13,204,neptune,1
0,icmp,http,S0,223,83,0,2,0,2,0,0,294,331,0.9052729053592156,80,235,pod,1
0,tcp,private,SF,397,73,0,0,0,4,0,0,249,21,0.09744575536335161,222,66,portsweep,1
0,icmp,http,S0,159,30,0,0,0,2,0,0,299,492,0.7755360803816175,94,235,smurf,1
0,tcp,private,REJ,453,18,0,5,0,1,0,0,434,379,0.9072351627537412,48,250,teardrop,1
0,udp,private,S0,362,1,0,0,0,0,5,0,216,463,0.8977979854934937,9,222,neptune,1
0,icmp,other,S0,2,3,0,0,0,3,0,0,314,300,0.9006664098614615,86,251,smurf,1
4,tcp,ftp,SF,49316,50734,0,0,0,22,0,0,3,63,0.1350783770062584,93,49,normal,0
4,tcp,smtp,S0,15738,12897,0,0,0,12,0,1,65,52,0.0003417376636389746,77,41,normal,0
0,tcp,ftp,SH,26007,22308,0,0,0,20,0,1,57,74,0.14440460005748884,68,92,normal,0
0,tcp,other,RSTO,21,17,0,0,0,0,6,0,213,390,0.7938977047646845,46,226,neptune,1
4,udp,ftp,SF,4461,757,0,0,0,27,0,1,22,116,0.07644301000361732,90,14,normal,0
1,tcp,other,SF,23792,12949,0,0,0,24,0,0,11,93,0.13370248592339698,51,151,normal,0
3,tcp,other,SH,28481,45446,0,0,0,0,0,1,68,122,0.09542505827548121,30,112,normal,0
0,tcp,http,RSTO,267,79,0,0,1,0,0,0,495,35,0.07823186563706358,204,66,portsweep,1
1,tcp,dns,SF,18163,4190,0,0,0,9,0,1,11,93,0.05764863613431112,66,168,normal,0
0,udp,other,S0,105,33,0,0,0,3,4,1,428,440,0.779557758277784,38,248,neptune,1
9,tcp,http,SF,22183,1567,0,0,0,12,0,1,66,72,0.007969951327751306,45,43,normal,0
0,icmp,domain_u,REJ,170,62,0,0,0,1,0,0,221,437,0.8635512616241443,70,209,smurf,1
0,udp,other,SF,31191,9991,0,0,0,2,0,1,87,122,0.015126634437503339,38,176,normal,0
0,tcp,ftp,SF,18601,8548,0,0,0,23,0,1,89,147,0.07583623866183184,57,197,normal,0
0,udp,smtp,REJ,17,65,0,0,0,1,6,0,399,478,0.7622073833122346,55,241,neptune,1
0,tcp,http,RSTO,3237,5189,0,0,0,2,0,1,20,62,0.12170247073240226,17,168,normal,0
19,tcp,http,SF,14701,54309,0,0,0,26,0,1,9,29,0.043697866468453896,5,42,normal,0
0,udp,dns,SF,17345,23879,0,0,0,17,0,1,61,98,0.09336713799701019,12,24,normal,0
3,udp,dns,SF,46365,25823,0,0,0,2,0,1,15,92,0.05006790738523398,34,59,normal,0
2,tcp,http,SF,45132,33898,0,0,0,28,0,0,61,34,0.10491304088550865,61,193,normal,0
5,udp,other,SF,48148,7542,0,0,0,11,0,1,34,81,0.053053314048287566,3,54,normal,0
1,tcp,http,S0,449,60,0,0,0,2,0,1,318,347,0.8126664263490613,75,241,back,1
0,icmp,domain_u,S0,309,80,0,0,0,4,0,0,357,273,0.8987840513399212,51,217,smurf,1
0,tcp,other,RSTO,354,2,0,0,0,2,6,1,462,355,0.8258281351480565,18,238,neptune,1
10,tcp,dns,SF,3943,42288,0,0,0,27,0,1,52,98,0.025577800932339877,22,60,normal,0
1,udp,other,SF,227,67,0,0,0,3,3,0,77,30,0.06554220195297099,4,38,warezclient,1
12,tcp,http,SF,41576,43242,0,0,0,13,0,0,42,64,0.09953488690088465,59,130,normal,0
8,tcp,other,SF,44593,14963,0,0,0,18,0,1,14,30,0.048922625468549724,23,193,normal,0
1,icmp,other,RSTO,188,53,0,0,0,4,0,0,370,467,0.9680075575525368,29,232,smurf,1
7,tcp,other,S0,48473,37783,0,0,0,15,0,1,33,96,0.12311238777942193,47,11,normal,0
0,tcp,ssh,S0,46995,50528,0,0,0,13,0,1,3,56,0.031295190984124165,92,170,normal,0
0,tcp,domain_u,S0,8,67,0,0,0,2,1,0,360,344,0.8678727853614758,53,241,neptune,1
0,tcp,http,SF,586,43,1,0,0,1,0,0,46,3,0.0003475180663411681,71,169,land,1
0,udp,http,RSTO,142,37,0,0,0,2,1,0,495,303,0.908324642779778,54,230,neptune,1
0,icmp,http,RSTO,486,59,0,4,0,2,0,1,222,476,0.9607445449738055,16,248,pod,1
0,tcp,http,SF,193,26,0,0,1,0,0,0,391,38,0.11735040896734983,213,60,ipsweep,1
22,udp,http,SF,29643,30104,0,0,0,13,0,1,53,145,0.14406939698621726,59,138,normal,0
0,tcp,dns,S0,11199,37020,0,0,0,24,0,1,56,26,0.03213488689784693,43,140,normal,0
5,tcp,ftp,SF,56535,57723,0,0,0,11,0,1,69,100,0.08584536202063298,56,196,normal,0
0,udp,private,S0,29,37,0,0,0,1,6,0,507,202,0.8291712220107531,45,232,neptune,1
1,tcp,smtp,S0,278,53,0,0,0,4,4,0,326,286,0.8100732872090666,25,223,neptune,1
0,tcp,private,S0,41,62,1,0,0,4,0,0,50,65,0.11161279713076552,26,39,land,1
1,icmp,http,S0,227,57,0,1,0,2,0,0,347,209,0.9468158994067569,64,222,pod,1
0,icmp,other,RSTO,479,61,0,0,0,3,0,1,262,231,0.7595404841901545,37,227,smurf,1
6,tcp,ssh,REJ,10575,33709,0,0,0,11,0,1,28,63,0.016320465867098483,15,99,normal,0
0,tcp,domain_u,S0,200,17,0,0,0,3,0,0,342,487,0.9897739617009939,91,204,back,1
